ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
0.988550232904422,0.304137538627608,0.684388352389753,2.43418870613521e-05,0,0,2716.60775415855,0.127271287027736,0.328677791148095,0.383145225322548
0.862065252822151,0.251654169889149,0.610408099953913,2.98297908856737e-06,0,0,2718.27641919131,0.114763573512515,0.327909256926012,0.383072448677229
0.902827157391974,0.318772264364541,0.584054893027433,0,0,0,2719.96810099695,0.102797045462536,0.327107963597681,0.382997076978262
0.509569024418131,0.20438400563823,0.305183399748608,1.61903129387397e-06,0,0,2721.44790274795,0.0964463830104895,0.326366595853986,0.382924311541827
0.886965814580125,0.358223223378917,0.52873930127734,3.28992386855553e-06,0,0,2723.08568534927,0.0856487070897944,0.325548960757219,0.382846384620542
0.521220641612762,0.171988224258709,0.341748353780655,0.00748406357339815,0,0,2724.56735598143,0.115883055729833,0.324827596810043,0.382772842624398
0.622331510487061,0.203562212812568,0.41876307043027,6.22724422327802e-06,0,0,2726.04450539427,0.107249558216387,0.324095166077028,0.382697749666998
0.916492110253089,0.383684176943031,0.532798761031247,9.17227881092369e-06,0,0,2727.72511333342,0.0963695529436276,0.323273488519914,0.382616580916942
0.694384877122404,0.282307466926892,0.412055000209602,2.24099859103601e-05,0,0,2729.20793936248,0.0879898322630791,0.322504783883905,0.382537777034948
0.874133619673708,0.4148018896826,0.459331729991109,0,0,0,2730.82654119768,0.0785843596473706,0.321671402400698,0.382454225365751
0.557067546353135,0.282842038042313,0.271556943435226,0.00266856487559531,0,0,2732.26852249628,0.0842762551054116,0.320906277279248,0.382373857771621
0.545586547294861,0.292457257314802,0.253060942638258,6.83473418007735e-05,0,0,2733.6934878975,0.0792869517574344,0.320139399268264,0.382292492760289
0.850366672391298,0.502459135338267,0.347751914108643,0.000155622944388714,0,0,2735.37510896348,0.0727569800898261,0.319269963326017,0.382203791860358
0.71374337853912,0.399935428337238,0.313794723740999,1.32264608826742e-05,0,0,2736.87682275478,0.0663515180125517,0.318454156873043,0.382117525899434
0.781672155481625,0.468441322161497,0.31322188687301,8.94644711846302e-06,0,0,2738.43713557072,0.059955855870648,0.317606698344352,0.382028300129247
1.04277625682062,0.710451534230247,0.332317785669543,6.93692082968766e-06,0,0,2740.28501466405,0.0531858863000879,0.316642042922018,0.3819304214272
1.08804470999766,0.785316263437186,0.302698392868356,3.00536921172823e-05,0,0,2742.19405576394,0.0471072236974123,0.315643757302162,0.38182908132863
0.902791909648273,0.658800747319202,0.242953820783938,0.00103734154513325,0,0,2743.91875299164,0.0457494636312525,0.314711284026113,0.381730789915765
0.73466409611853,0.540308746499405,0.194350367072197,4.98254692804711e-06,0,0,2745.46179945454,0.0417656224322938,0.313840450361985,0.381635482691321
1.0359511302489,0.816113410676725,0.219824883274717,1.28362974572766e-05,0,0,2747.34165187211,0.0373078506745685,0.312837731772991,0.38153001408085
1.21178163510718,0.989207765300113,0.222535735380325,3.8134426746771e-05,0,0,2749.41861353424,0.0328876422682369,0.311754514859891,0.381417546823244
0.839669899557402,0.658459094844736,0.178248327198473,0.00296247751419295,0,0,2751.07543852002,0.0385781667387817,0.310836335130367,0.381315070655634
0.820764259989449,0.511279024067861,0.295033250454365,0.0144519854672227,0,0,2752.66874209859,0.0770149491460773,0.309993495293411,0.381216196182621
0.482578816214371,0.155809104935414,0.276416924473035,0.0503527868059217,0,0,2754.34062903225,0.222400401826065,0.309328615039174,0.381126800660558
0.304725270486885,0.108934609998082,0.189162974015061,0.00662768647374212,0,0,2755.97906408666,0.23748796861925,0.308700849732431,0.381038325699643
1.64279078951389,0.684085617275395,0.958702588575018,2.58366347760662e-06,0,0,2758.77399560226,0.217730341115832,0.30779994836559,0.380927123424841
0.969864451124311,0.416252564705012,0.553340271278333,0.000271615140965315,0,0,2760.83788815848,0.206882322230951,0.307029236303579,0.380826031321628
1.67284960439063,0.781400635859576,0.89138766640918,6.13021218783697e-05,0,0,2763.49621561592,0.188707689191137,0.306085888234076,0.380710338461925
1.92349770068,0.959350294716052,0.964102875136648,4.45308273024486e-05,0,0,2766.3017803189,0.169075979098541,0.305060176710449,0.380587282339244
1.13873051054522,0.598547836658361,0.539880462280707,0.000302211606151228,0,0,2768.31920024074,0.15865765804075,0.304208539414886,0.38047767611148
2.41187811806136,1.45066549101926,0.961197948065531,1.46789765614876e-05,0,0,2771.7068481691,0.139077166871506,0.302956254838469,0.38033396121594
1.44945049781978,0.831245322126897,0.607330773542686,0.0108744021502,0,0,2774.08045035373,0.154432864906949,0.302000622786596,0.380212860300383
0.534464711646245,0.245900361189894,0.251117408437223,0.0374469420191273,0,0,2775.81018457654,0.243393896814378,0.301325026130236,0.38011253660851
0.347099258109176,0.169807414334456,0.176466750563072,0.000825093211647313,0,0,2777.31194454059,0.241305723802655,0.30069487030655,0.380015123465911
1.65960774139555,0.852181536517945,0.807102914336906,0.000323290540704495,0,0,2780.32172470526,0.22535254396307,0.299747856607897,0.37988758637052
2.0871996951542,1.17599019641306,0.911202466319082,7.03242205921616e-06,0,0,2783.81338613287,0.206584439907719,0.298652875933281,0.37974574225785
2.55237671199089,1.51188394509801,1.04045699916648,3.57677263992396e-05,0,0,2787.72008512889,0.185346221690035,0.297405983663584,0.379588981780055
1.405501415522,0.773875084617257,0.6088770197487,0.022749311156043,0,0,2790.42653861998,0.226357448207739,0.29650450203444,0.37946132154597
1.10405934991097,0.587236787051838,0.5147240874483,0.00209847541083084,0,0,2792.60755040579,0.220401176512899,0.295696083748526,0.379341631358474
1.63859376338049,0.926019597439702,0.711969295083264,0.000604870857523767,0,0,2795.42361764486,0.207012655397294,0.294735050096026,0.379206058992303
1.93466607493338,1.06341183818795,0.87125423674543,0,0,0,2798.33982111584,0.189072376624715,0.293714447857166,0.379063930535427
2.31557390986419,1.37834248132023,0.937231428543959,0,0,0,2801.68899831798,0.16985719913842,0.29255396293588,0.378907011444492
2.38743422163102,1.53730482528686,0.850121884942506,7.51140165496848e-06,0,0,2805.14936625009,0.15244897893079,0.291326075549483,0.378742081224513
2.63664911307355,1.80426164042709,0.832372153309985,1.53193364748567e-05,0,0,2808.91393141465,0.135456348290591,0.289983425490417,0.378563905731431
2.81247901160028,2.01602906341463,0.796449948185648,0,0,0,2812.87167379691,0.119190336167613,0.288552775997462,0.378374626619116
3.02613858110462,2.00637908342585,0.999075045793823,0.0206844518849473,0,0,2817.07664849807,0.14477499913948,0.287663998818112,0.377961583435936
2.52744544368463,1.70006785090007,0.821873041200451,0.00550455158410677,0,0,2820.64437080564,0.140150568039549,0.286915805008249,0.377563592331583
1.91529364522482,1.3402724496717,0.575021061655711,1.33897408716167e-07,0,0,2823.44558973747,0.128301777645193,0.286328166914554,0.377184075529935
2.43875123423569,1.7603315865444,0.678419647691292,0,0,0,2826.86986893909,0.114414201225562,0.285554637161122,0.376784851878625
2.67881888809351,2.01178903906984,0.667029849023666,0,0,0,2830.59227122359,0.10078899108051,0.284670771227062,0.376374004061689
2.01298982213493,1.55611223097647,0.456180031589788,0.000697559568672089,0,0,2833.49309260157,0.0929414573996716,0.283988709902301,0.375986312661541
1.95212897612769,1.52733483634476,0.424794139782932,0,0,0,2836.28734281905,0.0842144076704483,0.283319936274561,0.375600747567794
2.25041456883014,1.80739363102444,0.443020937805693,0,0,0,2839.46232430227,0.0751445319431664,0.282528937176721,0.375201697792391
2.14379458258901,1.74428727753658,0.399491919134839,1.53859175836999e-05,0,0,2842.48091525562,0.0670015855332756,0.281766700894851,0.374806387124504
2.10156633743205,1.74806969759457,0.353496639837479,0,0,0,2845.45701169783,0.05976501338164,0.281003909312768,0.374411387502022
1.62546486077698,1.38182382606458,0.243632530757658,8.50395474846269e-06,0,0,2847.85239769893,0.0547625071446826,0.28040168503932,0.374035779481715
1.27793694734362,1.1025153905896,0.175421556754017,0,0,0,2849.81681155133,0.0511178783699351,0.279921371318866,0.373675300104121
2.65767592348975,2.26954839899214,0.384460049990901,0.00366747450670779,0,0,2853.52082731144,0.0514506540848316,0.278934783662844,0.373253763574928
0.294370313867671,0.156160724744849,0.0924324573334819,0.0457771317893407,0,0,2854.22655253208,0.151493497772823,0.278865676536592,0.372943320371097
1.64216766894441,1.13734178979001,0.504425716572322,0.000400162582076319,0,0,2856.73181054048,0.141922550326834,0.278380378326705,0.372577759497027
2.95285707871452,2.09734929393489,0.855492730743041,1.50540365895236e-05,0,0,2860.80494381213,0.124493515577997,0.277479711622083,0.37215916653593
2.80282353195237,2.03387823793298,0.768945286368468,7.65091808651592e-09,0,0,2864.60882751173,0.108804907349731,0.276607694815164,0.371745450049486
2.55861822107374,1.90014377084412,0.65846705304936,7.39718025941239e-06,0,0,2868.07024831545,0.0953819326668247,0.275794414401288,0.371340377944017
1.11261839325521,0.857359346779748,0.255251771632576,7.27484288436745e-06,0,0,2869.80422728344,0.0900565648669278,0.275429183103767,0.370995548471262
2.45456165330472,1.9148965866425,0.539602147809742,6.29188524830689e-05,0,0,2873.16423054804,0.079188157547181,0.274610675332209,0.370591050016718
2.61017838993331,2.07856479214761,0.531599304014678,1.42937710147744e-05,0,0,2876.69485024489,0.0683930911910982,0.273723595643035,0.370177912299921
2.65670008302957,2.18003438873088,0.47665863235942,7.06193927326115e-06,0,0,2880.30424519509,0.0587067225789209,0.272795163476771,0.369759496968219
2.65905203382278,2.24090007587535,0.418151957947437,0,0,0,2883.93923803956,0.0501976750396422,0.271843196019607,0.369337958998744
1.66380606496769,1.43107802664667,0.232721049027231,6.98929379116864e-06,0,0,2886.35024324939,0.0454354955196415,0.271236375041696,0.368964092270883
0.579632957226025,0.376294917964835,0.171801292112388,0.0315367471488021,0,0,2887.36457534296,0.119824050983289,0.27107558715265,0.368651108388666
2.77156166826646,1.9670755282499,0.804426077448973,6.00625675910874e-05,0,0,2890.9907841149,0.103587509986294,0.270249247363961,0.368240653791306
2.73894999008923,2.00973904657012,0.729207526278046,3.41724106368079e-06,0,0,2894.56211805648,0.0887543231150253,0.269405977160571,0.367828903544281
2.62948229727728,1.99196725004372,0.636421272680566,0.00109377455299686,0,0,2898.02416708956,0.0785998803141905,0.268571468578421,0.367419074668743
2.45677180584641,1.91272694064281,0.542594536881845,0.00145032832174863,0,0,2901.3080141974,0.0713006346883467,0.267771788874449,0.367014725216748
2.47807883203183,1.98176451734564,0.4962433560273,7.09586588923052e-05,0,0,2904.62824694716,0.0613839343177561,0.266944970187595,0.366606850977994
2.92638420634471,1.67165294989376,1.19240628693696,0.0623249695139933,0,0,2908.61432527441,0.20221789751542,0.266248888536483,0.366202454576197
2.65972989110677,1.55648400471436,1.10253207800009,0.000713808392314679,0,0,2912.13213020527,0.181563794469694,0.265614313953023,0.365809360216866
3.22775388950489,1.93744392951506,1.29028125997526,2.87000145644885e-05,0,0,2916.12070819669,0.155382994465577,0.264821434240437,0.365393205154717
3.46828898246079,2.19182429709688,1.27636446665041,0.000100218713508091,0,0,2920.30539520705,0.129739216993102,0.263923514090457,0.364962928881952
3.23894984141132,2.17105518525095,1.06760606974725,0.000288586413122181,0,0,2924.25227899719,0.108847708032893,0.263035073108839,0.364536551188231
2.75168645811855,1.93206610826768,0.819638366423635,-1.80165727670101e-05,0,0,2927.66698299735,0.0921841732265266,0.262245987382477,0.364128149588737
1.59814721303386,1.17578298635448,0.422364226679382,0,0,0,2929.81555035459,0.0835076046464494,0.261767234992692,0.363772025276658
0.783463812454855,0.576127090897048,0.204278048607937,0.00305867294987074,0,0,2931.02378625872,0.0876857556078086,0.261533393845735,0.363457138540578
1.95600486151673,1.46034962077042,0.495280222478622,0.000375018267682491,0,0,2933.60606847074,0.0786077690099628,0.260938671627462,0.363082578400487
2.72563961695388,2.09557926893837,0.630054254338578,6.09367693504923e-06,0,0,2937.09358125319,0.065828095907695,0.260085334790416,0.362665842080412
2.94815598295356,2.34843668532396,0.599700770695823,1.8526933778256e-05,0,0,2940.87526480991,0.0537216148795968,0.259131032418885,0.362232840918499
2.43150595570857,2.0000906493108,0.431312733760819,0.000102572636951149,0,0,2944.08329064577,0.0452444225050855,0.258320475391339,0.361824256427646
2.47822699150053,2.08170168801634,0.396067455594726,0.000457847889457241,0,0,2947.36984533967,0.0384673936525392,0.257478868325519,0.361410514663371
2.17613316262701,1.85905744036954,0.317010372333795,6.53499236795696e-05,0,0,2950.29909670074,0.0322102149675984,0.256729080935035,0.361012590554926
1.90175965315671,1.67040291965644,0.231341527982565,1.5205517707173e-05,0,0,2952.93558975487,0.0275446952422806,0.256056597695409,0.360628166644346
2.94775103361352,2.12448907320842,0.797961588824794,0.0253003715803075,0,0,2956.57007000245,0.0801693506201793,0.255203810243997,0.360205738359778
2.68334635104276,1.53734336033185,1.09896368416871,0.0470393065421943,0,0,2959.99214584054,0.185142562402025,0.254592548472829,0.359813289000019
3.82604310501577,2.26084928530877,1.5651902475447,3.57216230639781e-06,0,0,2964.48873351205,0.15338703591444,0.253703882318761,0.359368346245887
3.19061595201345,2.02630780757087,1.16430163404817,6.51039440196311e-06,0,0,2968.32754299951,0.129736120175291,0.25290875385176,0.358945510752278
3.05717064906968,1.8274130056644,1.21580363843344,0.0139540049718398,0,0,2971.89575573917,0.14066617914935,0.252192754294702,0.358536456344716
2.97251023523149,1.94187307692831,1.02868515839107,0.00195199991211451,0,0,2975.53154951199,0.1246252531862,0.251434645446652,0.358120588918241
2.44566683750914,1.71010235967385,0.735547142816898,1.73350183938937e-05,0,0,2978.65839720038,0.109646815620676,0.250768517044795,0.357724897922303
3.21077621333397,2.33832045083079,0.871411708464285,0.00104405403889739,0,0,2982.70893094433,0.0944634783143573,0.24985682679576,0.357281945447406
3.20523239968557,2.40220917794324,0.799330826135798,0.00369239560652546,0,0,2986.79798933272,0.0869884351421232,0.248922607321362,0.3568345634914
3.13497469611338,2.4012296546312,0.730934555872013,0.00281048561016203,0,0,2990.81651672623,0.0786951420432836,0.247992066398148,0.356387898889061
2.80523983853779,2.23179562189383,0.573438880970383,5.33567357484799e-06,0,0,2994.48211301294,0.067042684575122,0.247130289367983,0.355955682548032
2.63573597638401,2.13980108249098,0.495915052913403,1.98409796293859e-05,0,0,2997.93879264112,0.0570011715787471,0.246306295850818,0.355531617076413
2.74166031196972,2.32099981892948,0.420660493040245,0,0,0,3001.6132557128,0.0484461949293108,0.245414918119627,0.355093959525631
2.64839162735359,1.60696070077674,0.904234626356543,0.137196300220308,0,0,3006.64845743029,0.314893583670899,0.244799565444724,0.354662022578722
0.655353337664372,0.404383400895439,0.210353354190637,0.0406165825782959,0,0,3008.14518492684,0.310979394086344,0.247458538888764,0.354362373706863
4.08278227079408,2.77426903124453,1.30850459894317,8.64060637572915e-06,0,0,3014.28212146946,0.2153193704704,0.248770444956496,0.353852886529146
4.33009897808495,2.94579212745485,1.3843023609354,4.48969469558945e-06,0,0,3020.18882659063,0.187104586765264,0.247624455801927,0.353341389645504
4.19995458739153,2.86415600227067,1.33578944508888,9.14003197320486e-06,0,0,3025.56665507403,0.159939509118334,0.246514107899416,0.352843501609276
3.35177496132991,2.40688657029807,0.944878896776304,9.49425553658012e-06,0,0,3029.91529297456,0.140660899677424,0.245585283907341,0.35238856603156
3.3151038255238,2.48267498008633,0.83241928237797,9.56305950009904e-06,0,0,3034.23140353148,0.123679248493493,0.244629349229547,0.351929868693056
1.18762360735339,0.925241578864223,0.26180948650198,0.000572541987187591,0,0,3035.9081052659,0.119116058189596,0.244277495605109,0.351604815491847
3.22569465233531,2.59698718780894,0.628707464526371,0,0,0,3040.25666321166,0.106245520807466,0.243280710522456,0.351138806322494
1.82490413569368,1.04476065446019,0.443117178,0.337026303233494,0,0,3044.06989887025,0.376867338902517,0.252052926093795,0.350763875334985
3.05159553067724,2.30212933610133,0.73287759331024,0.0165886012656714,0,0,3049.6652726392,0.278704664906576,0.254888054768865,0.350291764913987
3.23217747458234,2.46370642291146,0.768057326484596,0.000413725186284352,0,0,3055.17451469551,0.263282973272771,0.253882416075883,0.349816404576637
3.55095906212326,2.71127287236695,0.813767227429698,0.0259189623266139,0,0,3061.60896056688,0.285241811218235,0.252777095071327,0.349307116398071
3.59873463910737,2.81741892383547,0.775000466180302,0.0063152490916008,0,0,3068.105040663,0.278260937459683,0.251634961003659,0.348789913931642
3.38898822188636,2.66888461229058,0.71994075661771,0.000162852978071725,0,0,3073.9612384491,0.263397768716544,0.250558659958552,0.348292942072279
3.09725578051247,2.46691586273493,0.624626618192104,0.00571329958543667,0,0,3079.27206553441,0.258193261769541,0.249568478963634,0.347816873245692
4.67990121710166,3.74920657227762,0.93066349750508,3.11473189640309e-05,0,0,3086.87048643045,0.23897532531919,0.248060465713605,0.347224767575559
2.42168335569476,1.94543021724722,0.443262642744731,0.0329904957028041,0,0,3091.19952728654,0.273264389906639,0.247289923331474,0.346794166951718
4.05727514723236,3.29928802286549,0.756437479600255,0.00154964476661834,0,0,3098.23408001937,0.259458815556162,0.245979520209024,0.346232256634427
