date,Rn,Pa,Prcp,Tavg,VOD,LULC,LAI,VPD,U2,ET_obs,GPP_obs
2010-06-22,138.957592592593,99.742765625,0.246095645707101,28.139916992188,0.611842101419365,22,1.13312500715256,1.81158804893494,2.04174898811756,1.5,4.71595052
2010-06-23,120.980856481482,100.012421875,0.00214576539292466,26.063500976562,0.615799635976226,22,1.15410156548024,1.45838749408722,0.855879779192192,1.7,5.093019402
2010-06-24,157.987800925926,99.8828125,0.126928222016431,27.757409667969,0.651842865970109,22,1.17507812380791,1.58913493156433,0.970235510132028,1.8,5.292684082
2010-06-25,157.3096875,99.8285859375,0.441020878497511,29.000177001953,0.683188796043396,22,1.19605468213558,2.08608794212341,0.896238212768047,1,3.702277438
2010-06-26,159.086319444444,99.6803125,0.329899456119165,30.002404785156,0.660612668309893,22,1.21703124046326,2.30010628700256,0.761905040267255,1.3,4.064590686
2010-06-27,148.70875,99.341109375,0.000607967365340301,31.970849609375,0.658775450109126,22,1.25374999642372,3.10138010978699,1.96645517569601,2.4,3.360226374
2010-06-28,152.254988425926,99.1409609375,0.00219643106902367,33.502191162109,0.590778053461851,22,1.29046875238419,3.5792350769043,1.50000613184126,3.2,4.338832788
2010-06-29,157.488101851852,99.2654375,0,32.500146484375,0.600373670950041,22,1.32718750834465,2.77443599700928,0.503832429657527,1.2,3.514974624
2010-06-30,108.846157407407,99.2584375,14.3701015040278,29.003289794922,0.610025198250027,22,1.36390626430512,1.29539442062378,1.22080414195747,0.6,3.096879994
2010-07-01,27.3717418981482,99.1435859375,4.14269976317883,24.945977783203,0.622136757269011,22,1.40062502026558,0.423794507980347,1.35966464054058,0.4,1.87951958
2010-07-02,166.368402777778,99.2340234375,0.000858787132074212,28.6342407226561,0.634248316287994,22,1.43734377622604,1.58792233467102,0.43062662972605,2.4,3.902887038
2010-07-03,176.382511574074,99.2018671875,0.000435113804542198,30.6059204101561,0.635730457829905,22,1.47406253218651,2.14748406410217,1.66261752730143,3,3.78602143
2010-07-04,173.08494212963,99.162546875,0.000864267292399745,32.305810546875,0.637212599371816,22,1.51078128814697,2.76075172424316,1.23465191426168,3.6,4.842817722
2010-07-05,147.478240740741,99.153328125,0.000871226177423523,32.532861328125,0.602686354092189,22,1.5567969083786,3.26752972602844,0.258800468153476,3.5,5.819852957
2010-07-06,150.029027777778,99.2224453125,0.000852346317969932,34.177484130859,0.644547688437033,22,1.60281252861023,4.11955261230469,0.676372806878258,2.9,5.613068332
2010-07-07,56.1134375,99.5725,0.0496059656143188,32.183557128906,0.568558486608358,22,1.64882814884186,3.2372522354126,0.830819616989147,2.2,4.336077487
2010-07-08,147.805266203704,99.6718125,0,30.790460205078,0.599048224124279,22,1.69484376907349,2.30609035491943,1.26358414574503,2.9,6.373200008
2010-07-09,71.2369502314815,99.6169921875,27.6568084955215,26.6810546875,0.636131149071914,22,1.74085938930511,0.879825592041016,0.269929067389683,1.1,4.511078826
2010-07-10,123.438553240741,99.5845390625,1.3262260472402,25.585656738281,0.629415145614645,22,1.78687500953674,0.991360425949097,1.52943981444103,2.4,5.3032085
2010-07-11,129.428101851852,99.5040234375,0.0322461128234863,27.945275878906,0.619005256629252,22,1.83289062976837,1.39624261856079,1.97073748263396,2.9,5.354448386
2010-07-12,140.928414351852,99.7123125,1.97067251428962,28.351129150391,0.626712136216216,22,1.87890625,1.26847195625305,0.446827941089436,1.3,3.882831734
2010-07-13,139.264884259259,100.0252890625,0.468032550998032,28.154992675781,0.666587486371889,22,1.92759764194489,1.16870737075806,0.985851824913837,1.3,5.037500987
2010-07-14,132.792511574074,99.94421875,0.0117719173431396,28.766778564453,0.640685507433228,22,1.97628903388977,1.30596542358398,0.543796585701947,1.4,5.606161676
2010-07-15,120.474976851852,99.68465625,0.403058540541679,27.845819091797,0.647149298382687,22,2.02498042583465,1.3574697971344,0.610480222099563,1.3,6.00014389
2010-07-16,182.101365740741,99.6123515625,0.00214576721191406,29.4346252441411,0.643897136828112,22,2.07367181777954,1.81731224060059,1.56124165878544,3.3,8.333064902
2010-07-17,91.4390335648148,99.7765,2.22060387022793,27.914178466797,0.683948725992193,22,2.12236320972443,1.07562899589539,1.09396991054749,1.9,7.594578867
2010-07-18,157.596018518519,99.7675234375,0.101967874797992,29.910272216797,0.64198248716834,22,2.17105460166931,1.68051362037659,1.95819496333352,4.5,12.28334142
2010-07-19,-1.89414822048611,99.636296875,36.4211015403271,22.795465087891,0.642558677542976,22,2.2197459936142,0.42605471611023,1.19668999617426,2.4,11.59345221
2010-07-20,184.041886574074,99.611734375,0.000852346317969932,26.787957763672,0.654494555618467,22,2.26843738555908,1.19018602371216,1.40072416055462,4.8,14.72103877
2010-07-21,183.239016203704,99.8589609375,0.00173894625277171,28.426873779297,0.656589804491444,22,2.30345693230629,1.21399855613709,1.05393157112311,4.1,13.38187969
2010-07-22,167.290243055556,99.979078125,0.139398034662008,29.149652099609,0.68567608904561,22,2.33847647905349,1.04214596748352,1.30102401612858,3.2,12.16411581
2010-07-23,159.816886574074,100.078625,0.0845556132844649,28.868798828125,0.680633490345372,22,2.3734960258007,1.11388278007507,1.60758612048211,4.1,14.77341446
2010-07-24,153.468530092593,100.2188046875,0.860446714796126,28.755670166016,0.665662414842781,22,2.40851557254791,0.999934673309326,0.975347297819618,3.7,15.12430074
2010-07-25,167.785115740741,100.12846875,0.00128700446566654,30.028802490234,0.676364470321525,22,2.44353511929512,1.44664335250855,1.47143340442999,4.9,16.55308273
2010-07-26,159.191030092593,99.88721875,0.000429153317327291,30.514154052734,0.680787465122624,22,2.47855466604233,1.46541142463684,1.81931547309183,4.2,15.24754562
2010-07-27,149.533761574074,99.499828125,0.00386251213058131,30.6821838378911,0.702561625588123,22,2.51357421278953,1.55667734146118,2.27300586722185,4.4,16.37159614
2010-07-28,169.261724537037,98.987953125,-9.4505594461225e-06,31.732720947266,0.694947669560345,22,2.54859375953674,1.79445910453796,2.04835006065533,4.4,15.00603612
2010-07-29,171.236435185185,98.8051015625,0.0013131761988916,33.401513671875,0.691892758567016,22,2.57046875357628,1.99433279037476,2.28473165604109,3.8,16.81668405
2010-07-30,170.056446759259,98.927296875,0.000866606569616124,34.4564453125,0.672090233730732,22,2.59234374761581,2.11909151077271,2.27751018932337,3.1,10.90100306
2010-07-31,167.562731481481,99.2957890625,48.8628521561623,30.333215332031,0.678069713520221,22,2.61421874165535,1.30267333984375,1.20961484520215,4.6,14.04111507
2010-08-01,20.3176027199074,100.1545390625,2.63772904872894,23.693078613281,0.686011703405844,22,2.63609373569489,0.691726446151733,1.43402393853269,4.5,15.16705781
2010-08-02,126.661875,99.792890625,0.000441074377022233,26.331079101562,0.699757217705905,22,2.65796872973442,0.997262239456177,0.340502092925242,4.3,16.64023954
2010-08-03,180.911793981482,99.214515625,0.00389516344512231,29.710137939453,0.719830958397834,22,2.67984372377396,1.03755021095276,0.894656466181072,3.8,15.74859491
2010-08-04,107.990335648148,99.4466171875,9.47576388716698,27.378228759766,0.717685981111212,22,2.70171871781349,0.623544454574585,0.673151268776001,3.7,14.96400871
2010-08-05,121.148032407407,100.2649453125,0.876557838637382,26.761437988281,0.703282400801941,22,2.72359371185303,0.938045501708984,0.834314617142262,3.6,15.57117029
2010-08-06,128.839537037037,100.6155390625,0.0102541225714958,24.956781005859,0.676373472580543,22,2.72300776839257,1.24224817752838,0.853220679504292,4.7,16.64619269
2010-08-07,158.394560185185,99.8793984375,2.61532654985785,26.721704101562,0.710248603270605,22,2.7224218249321,1.04942893981934,0.7204589998781,4.2,16.73808853
2010-08-08,134.543946759259,99.469625,2.21910537220538,27.418511962891,0.730623971629929,22,2.72183588147164,0.767017602920532,0.387644226572513,3.3,14.03023368
2010-08-09,100.28005787037,99.621296875,15.2664184570312,26.970208740234,0.726916357711121,22,2.72124993801117,0.548970937728882,0.475096445312729,3.3,15.24780914
2010-08-10,64.3174479166667,99.7433125,20.9231581538916,25.768334960938,0.732930047171457,22,2.72066399455071,0.472946166992188,0.382488972060728,3.6,14.5459082
2010-08-11,28.2231799768519,99.5821171875,8.56837630271912,24.053552246094,0.74431384232018,22,2.72007805109024,0.226589918136597,1.05454483228575,3.5,14.52576594
2010-08-12,144.82474537037,99.263453125,0.00434517869507545,27.374139404297,0.759804188877672,22,2.71949210762978,0.689123392105103,0.863071198074524,3.3,15.94963877
2010-08-13,60.9600405092593,99.2466015625,2.16111540794373,27.220239257812,0.732985569880558,22,2.71890616416931,0.430911540985107,0.695306286775545,2.5,15.30015815
2010-08-14,56.7175868055556,99.4515546875,0.000426173215828385,25.798913574219,0.726521343975277,22,2.70249992609024,1.42258930206299,1.88754421020003,4.6,16.74699613
2010-08-15,160.61287037037,99.8084921875,0.00127892531054385,25.852685546875,0.698364844689001,22,2.68609368801117,1.46968352794647,0.831004272974582,4.8,16.86896621
2010-08-16,155.949050925926,99.9325859375,0.000443917485881684,25.798699951172,0.661868344951462,22,2.6696874499321,1.06230187416077,0.936611001541227,5.1,17.00755072
2010-08-17,157.083043981482,99.951390625,0.000852346317969932,27.4622131347661,0.679071355652024,22,2.65328121185303,1.19838619232178,2.0823925640601,5.2,16.7677623
2010-08-18,110.186261574074,100.137578125,19.4836668670177,25.678186035156,0.711833067647704,22,2.63687497377395,0.739834785461426,0.296094758112003,2.2,14.66912248
2010-08-19,47.5656163194445,100.470578125,27.761597186327,23.986413574219,0.760860694633736,22,2.62046873569488,0.386631965637207,0.84814482439136,2.2,11.59231919
2010-08-20,41.1555844907408,100.4519140625,3.97292757406831,24.540673828125,0.806170381032504,22,2.60406249761581,0.321193933486939,0.848078041516862,2.2,13.83629917
2010-08-21,54.7615104166667,100.2948515625,30.0050433725119,22.255456542969,0.847230992474399,22,2.58765625953674,0.328926801681519,0.6639708971814,2.3,13.52850445
2010-08-22,141.659803240741,100.567328125,0.00171955434780102,22.815026855469,0.787612468331725,22,2.55849608778953,0.633728742599487,0.245505393236868,4.3,14.18206286
2010-08-23,85.6958912037037,100.62075,0.00169828206253442,22.943017578125,0.697207493441446,22,2.52933591604233,0.680614709854126,1.63765963473396,2,9.961801209
2010-08-24,88.5733275462963,100.6609921875,5.6843418860808e-11,20.230950927734,0.696745801102984,22,2.50017574429512,0.45909857749939,1.41881536485248,4.1,13.76767769
2010-08-25,148.22412037037,100.6270859375,0.250488519668579,22.118341064453,0.681408391876535,22,2.47101557254791,0.644616842269898,0.122039941009755,3.9,14.19032496
2010-08-26,66.6596527777778,100.59496875,19.4914471358061,22.768975830078,0.712131976098805,22,2.4418554008007,0.636886596679688,1.03114746557879,3.1,11.10717357
2010-08-27,70.471875,100.4139296875,0.775694847106934,21.933892822266,0.726723311039118,22,2.41269522905349,0.611030340194702,1.10482618455747,3.7,12.89247807
2010-08-28,143.352800925926,100.1733125,0,23.294519042969,0.715963968536356,22,2.38353505730629,0.827671051025391,0.525197956385685,4.3,15.76983959
2010-08-29,147.853622685185,99.9784609375,0.000858306862028257,25.052728271484,0.704714627711327,22,2.35437488555908,0.843957901000977,1.35311028926614,4.2,16.05080127
2010-08-30,136.471041666667,100.0028515625,0.631362199783325,25.683953857422,0.712863874611673,22,2.31708973646164,0.676184177398682,0.643897159886844,3.5,15.4067924
2010-08-31,97.635462962963,100.2716640625,5.01671433448792,23.122796630859,0.738602372712355,22,2.2798045873642,0.484066486358643,0.490666083412561,2.2,9.826581041
2010-09-01,121.603090277778,100.55834375,2.56919860839844,23.671563720703,0.747646893530959,22,2.24251943826675,0.614197492599487,1.46882084767999,2.6,12.72859072
2010-09-02,107.058240740741,100.649890625,3.59915196895599,23.7526489257811,0.764440400456192,22,2.20523428916931,0.628856658935547,0.991853902323582,2,9.6876348
2010-09-03,108.880081018519,100.436046875,2.15218961238861,22.763146972656,0.740564531131614,22,2.16794914007187,0.485074520111084,1.1244389506088,2,13.00107534
2010-09-04,105.684884259259,100.42059375,2.17498233541846,22.779473876953,0.748143601941428,22,2.13066399097443,0.517791748046875,0.404464059698799,2.2,10.73850152
2010-09-05,93.1646585648148,100.2532421875,0.111365319753531,23.635125732422,0.718968706660844,22,2.09337884187698,0.520308017730713,0.562784588600246,1.6,9.093626397
2010-09-06,101.8,100.2086640625,12.2468173503876,24.362298583984,0.744078524280217,22,2.05609369277954,0.560839414596558,0.241316885476452,1.1,7.753293957
2010-09-07,14.8442375578704,100.566609375,14.6907214075327,20.818414306641,0.758768351984433,22,2.00914058089256,0.311097383499146,1.94708314897865,1.8,9.241635964
2010-09-08,122.061828703704,100.6290703125,0.0398635856981855,21.012017822266,0.755922292402603,22,1.96218746900559,0.818515539169312,0.896761597912665,1.9,9.806634841
2010-09-09,53.0082233796296,100.249375,0.000858306862028257,20.386590576172,0.730905818069951,22,1.91523435711861,0.5534508228302,0.817563528470238,2,10.01032057
2010-09-10,131.288009259259,100.0594375,0.00215172758544213,22.669763183594,0.695828520080772,22,1.86828124523163,0.81094753742218,0.495806938145666,2.8,13.96897531
2010-09-11,120.506979166667,100.2119609375,0,22.997735595703,0.700107212647893,22,1.82132813334465,0.837247610092163,0.660424316396911,3.4,13.32423622
2010-09-12,124.994282407407,100.3206015625,0.00127553926176915,24.234063720703,0.70164803160619,22,1.77437502145768,0.952353477478027,0.920481020350868,3.4,12.87024391
2010-09-13,134.450081018519,100.398484375,0.000435113804542198,24.924981689453,0.706510895679066,22,1.7274219095707,0.849385738372803,0.449104220654949,3.3,14.04562099
2010-09-14,114.796550925926,100.48653125,0.033259391784668,24.615258789062,0.737483739052531,22,1.68046879768372,0.879174709320068,1.18632295798856,2.5,11.70885814
2010-09-15,122.626273148148,100.260109375,0.00118021421258163,25.14638671875,0.714070846319758,22,1.63000003993512,1.07109999656677,2.28279486351784,2.8,11.31722073
2010-09-16,108.927974537037,100.0435546875,1.82738120201975,25.909814453125,0.736902320313225,22,1.57953128218651,0.714001417160034,1.787132547298,2.1,5.502599046
2010-09-17,67.5699479166667,100.287953125,12.0271928608418,19.277185058594,0.739790211834952,22,1.52906252443791,0.289135813713074,2.28000442714885,1.1,2.311269686
2010-09-18,30.1821759259259,100.63978125,2.91652418673038,16.425469970703,0.748036390261201,22,1.47859376668931,0.350635528564453,1.6593222516328,1.6,2.498649602
2010-09-19,59.5608217592593,100.438984375,0.342011451721191,18.340936279297,0.752665976873267,22,1.4281250089407,0.426437497138977,0.353510688034412,1.8,5.038828302
2010-09-20,92.3827025462963,100.3498984375,8.11178237199783,19.635736083984,0.733787716693143,22,1.3776562511921,0.423126220703125,1.61963039852392,0.9,2.461407452
2010-09-21,-12.6808434606481,101.58615625,10.1601779460907,13.363031005859,0.716767404105637,22,1.32718749344349,0.183838367462158,1.59841288190481,0.9,0.538881311
2010-09-22,96.1446990740741,101.4265234375,0,15.300134277344,0.714610672259069,22,1.27671873569489,0.759112536907196,0.595582425066971,2,7.463405769
2010-09-23,101.910115740741,101.0015078125,0.00171363262779778,18.023706054688,0.707649664564445,22,1.23416014015675,0.909954309463501,1.60852143737598,1.9,7.12870385
2010-09-24,57.8542071759259,100.898359375,0.000857543682286632,17.369561767578,0.661707144517166,22,1.19160154461861,0.826327085494995,2.15043673434558,1.9,5.455367803
2010-09-25,88.8781423611111,100.791203125,0.000865609877109819,17.166375732422,0.728374312212179,22,1.14904294908047,0.615487694740295,2.09314416104116,2.2,5.64644202
2010-09-26,82.0169212962963,100.91603125,0,17.267144775391,0.671590370463801,22,1.10648435354233,0.50255012512207,0.289430045685474,2.3,6.655146566
2010-09-27,104.185347222222,101.096171875,0.0081300731835654,19.043481445312,0.675285069169579,22,1.06392575800419,1.04983913898468,1.1531913408934,2.4,7.975925085
2010-09-28,81.1192361111111,101.66565625,0.0266253955487628,15.197045898438,0.679558784097106,22,1.02136716246605,0.982099950313568,0.351927737750766,1.9,4.470415037
2010-09-29,60.7510474537037,101.137875,0.0432908527727704,15.785943603516,0.700623969455342,22,0.978808566927911,0.698465347290039,0.594253276455244,1.1,0.917840452
2010-09-30,91.5803240740741,100.9798671875,0.00123083589187445,19.229486083984,0.720999401349287,22,0.936249971389771,0.72242271900177,0.507184947790013,0.6,1.414109387
2010-10-01,85.3922106481482,100.75753125,0.186774137546308,20.613946533203,0.679986774921417,22,0.902597628533841,0.765166163444519,0.76329981263817,0.5,3.665772017
2010-10-02,73.0663252314815,100.7869296875,0.019273160432931,18.404962158203,0.731767262076283,22,0.86894528567791,1.29255270957947,3.16118350294918,2.4,4.277561258
2010-10-03,79.8535416666667,101.023171875,0.00214067858905764,16.759057617188,0.618707493766319,22,0.83529294282198,1.19647455215454,2.37318677701412,1.5,1.658952559
2010-10-04,76.4714930555556,100.89709375,0.00128745989513845,18.277429199219,0.624070529754345,22,0.801640599966049,1.24244093894959,0.952263873036711,1.1,2.369791056
2010-10-05,76.4628530092593,100.5563828125,0.00214047145163931,19.569787597656,0.632167087151454,22,0.767988257110119,1.18707859516144,1.36145877271776,1.4,3.861605048
2010-10-06,78.8940335648148,100.493984375,0.00216005946640507,20.099084472656,0.637281467626383,22,0.734335914254189,1.02497780323029,1.73897344599941,1.2,2.638856885
2010-10-07,65.6828125,100.7099921875,0.000862121510181169,18.790002441406,0.642257142197955,22,0.700683571398258,0.930352449417114,1.68067672218414,0.7,2.094583388
2010-10-08,78.045162037037,100.546046875,0.000851150218750263,18.532373046875,0.652245769133934,22,0.667031228542328,0.880865335464478,1.52387320773764,0.6,2.157983436
2010-10-09,77.3117708333333,100.155578125,0,19.811944580078,0.662592464095944,22,0.64677732437849,0.818152546882629,1.85756146359336,0.7,2.238733318
2010-10-10,38.412115162037,100.313390625,0.124487283756025,19.781762695312,0.618539390328165,22,0.626523420214653,0.861868739128113,0.756967387364569,0.5,2.995177228
2010-10-11,75.5465798611111,101.1934296875,0,16.800378417969,0.658485016325018,22,0.606269516050816,1.03094458580017,1.22390263551125,1.2,1.154368497
2010-10-12,39.1640885416667,101.2732734375,0.000435113804542198,14.697473144531,0.5626702944001,22,0.586015611886978,0.655590295791626,1.13286161744038,0.7,0.399242885
2010-10-13,68.829849537037,100.87703125,0.00171242970736785,17.276849365234,0.567524560860225,22,0.565761707723141,0.974775373935699,0.626333219311764,0.8,1.055913893
2010-10-14,58.4312210648148,101.17671875,0.00128746023619897,15.080010986328,0.5889316541808,22,0.545507803559303,1.04109215736389,0.239419436001774,0.8,0.282769085
2010-10-15,52.6157175925926,100.7656015625,0.000441074377022233,15.750329589844,0.5999320768393,22,0.525253899395465,1.08840894699097,0.982182600813094,1.4,2.350013658
2010-10-16,69.4688773148148,101.1647578125,0.424195866798982,16.422143554688,0.609175529126283,22,0.504999995231628,0.964464128017426,1.75695292941376,0.7,0.353574761
2010-10-17,24.529380787037,101.908453125,0.967803585808724,11.283471679688,0.588536525103636,22,0.505664058029651,0.654399633407593,1.9837550608868,0.5,0.262968588
2010-10-18,36.3327314814815,101.6209765625,1.47718877997249,11.189324951172,0.620062026948036,22,0.506328120827674,0.374895095825195,1.07998554096193,0.1,0.802634275
2010-10-19,56.1518055555556,101.8764765625,0.622199615463614,11.841851806641,0.624918217938433,22,0.506992183625698,0.394711315631866,1.22469270634028,0.2,0.487826576
2010-10-20,14.4146831597222,101.727953125,0.160306692123413,11.997552490234,0.608741225436071,22,0.507656246423721,0.324808478355408,0.43814005975826,0.2,0.410344055
2010-10-21,26.3002256944445,101.27225,0.011223554793105,12.892724609375,0.600656107813757,22,0.508320309221744,0.401606917381287,0.229797285438638,0.6,0.365773851
2010-10-22,55.7312731481482,101.1045859375,0.00231749163503991,14.150811767578,0.596477484246043,22,0.508984372019768,0.426414608955383,0.0582340424257234,0.3,0.528224082
2010-10-23,44.6495775462963,100.9638515625,0.0630806607659906,15.473504638672,0.589295962800947,22,0.509648434817791,0.437413930892944,0.546307184885869,0.3,0.752230095
2010-10-24,4.14628363715278,101.77215625,4.05268371105194,10.557000732422,0.583839876507626,22,0.510312497615814,0.303239464759827,1.73899306179699,0.3,0.21152115
2010-10-25,36.3057725694444,102.5828359375,0.000441074377022233,8.27535400390605,0.604395089267156,22,0.518945313990116,0.690215647220612,1.10767332841402,1.6,0.684228099
2010-10-26,39.6782899305556,102.8890703125,0.000485777832182066,4.74746093750002,0.502949060052342,22,0.527578130364418,0.620362401008606,0.839958527920676,1,0.808778289
2010-10-27,37.9991087962963,102.157578125,0.00127553926176915,7.11257324218803,0.499002978418334,22,0.53621094673872,0.505407631397247,0.970104708427232,0.8,2.003861803
2010-10-28,40.7513483796296,102.0880859375,0,9.20806274414105,0.522669185717049,22,0.544843763113022,0.621117889881134,0.993187776559273,0.8,1.197798025
2010-10-29,38.75203125,101.9970859375,0.000858306862028257,10.616723632812,0.548949444293343,22,0.553476579487323,0.684244275093079,1.01039038522659,0.8,1.398387721
2010-10-30,37.7774074074074,101.864578125,0.00129044053664984,10.521478271484,0.540086933667728,22,0.562109395861625,0.631643414497376,0.889032617013824,0.5,2.094482293
2010-10-31,42.4477199074074,101.669609375,0.00171661372405651,11.150811767578,0.536765397431965,22,0.570742212235927,0.58621883392334,0.559307866803969,0.6,1.876234079
2010-11-01,35.3203385416667,102.093265625,0.000435113804542198,10.469903564453,0.556519962902007,22,0.579375028610229,0.674970269203186,1.56278881023849,0.8,0.627078331
2010-11-02,23.8235141782407,101.87865625,0.000852346317969932,8.04290161132803,0.562579884732247,22,0.589648462831974,0.435121536254883,1.05883766042423,0.6,1.501538371
2010-11-03,32.1692071759259,101.4459765625,0.000864117680521304,10.320031738281,0.574772192286054,22,0.599921897053718,0.675282537937164,1.0754444838213,1,3.561820446
2010-11-04,30.6771961805556,101.3716171875,0.000852346317969932,11.423486328125,0.563596576553618,22,0.610195331275463,0.668513119220734,0.688823533162284,0.9,3.15589571
2010-11-05,27.9364988425926,101.053828125,0.00214576630241936,12.236657714844,0.550592692831814,22,0.620468765497208,0.681893229484558,1.0170326509393,0.9,2.135778605
2010-11-06,34.4728587962963,100.708828125,0.00171124611370033,14.294122314453,0.548747529611198,22,0.630742199718952,0.868658781051636,1.02541162803988,0.7,3.328326532
2010-11-07,19.4769401041667,101.3155390625,0.00214732449421717,10.084283447266,0.546783395672174,22,0.641015633940697,0.798404395580292,1.93448713204844,1.1,1.430689825
2010-11-08,22.7760416666667,101.63225,0.0012827304090024,7.474847412109,0.566991695071433,22,0.651289068162441,0.66834032535553,0.567449091521573,0.8,2.586417708
2010-11-09,22.9388874421296,100.9656640625,0,6.308831787109,0.585627862385341,22,0.661562502384186,0.485660374164581,0.854916197717255,0.4,2.367993476
2010-11-10,21.5903833912037,100.6048671875,0.00214648116525495,11.314111328125,0.591572993404263,22,0.669277347624302,0.931420803070068,1.89242337236083,0.6,4.016569702
2010-11-11,14.7609910300926,100.7773359375,0,8.23244628906201,0.573023530153127,22,0.676992192864418,0.763983249664307,2.30126955665847,1.8,2.68807853
2010-11-12,21.6064250578704,100.7093046875,0,8.69484863281201,0.568395674228668,22,0.684707038104534,0.692830085754395,0.142406288048494,1,3.598138542
2010-11-13,18.3437239583333,102.3215859375,0.000858306862028257,5.13469848632803,0.556517960606041,22,0.69242188334465,0.635787069797516,1.1508951334608,1,2.521670936
2010-11-14,12.2395023148148,102.9029375,0.000858306862028257,2.50353393554701,0.537396904531416,22,0.700136728584767,0.45576623082161,0.806492015663136,0.7,1.798115637
2010-11-15,19.5621802662037,101.9707265625,0.000858306862028257,2.723626708984,0.53990367939184,22,0.707851573824883,0.411877036094666,1.37433583052972,0.9,2.004630683
2010-11-16,18.7274884259259,101.429546875,0.00257047531704302,5.608148193359,0.541059136718184,22,0.715566419064999,0.517066895961762,0.777700839596958,0.8,2.181949139
2010-11-17,23.560072337963,101.2588203125,0,6.515710449219,0.540863276510448,22,0.723281264305115,0.393700838088989,0.643274982452576,0.6,1.909728376
2010-11-18,5.24928276909722,101.0034296875,0.000426173215828385,8.883630371094,0.533558683080988,22,0.731367200613022,0.578558921813965,1.23340604362697,0.3,2.713957548
2010-11-19,16.3613165509259,100.3311796875,0.000441074377022233,8.41701660156201,0.55154735308427,22,0.739453136920929,0.582913160324097,1.14072683896971,1.6,2.665450427
2010-11-20,20.0990653935185,100.1629296875,0.000852346317969932,8.81292114257803,0.556312444445849,22,0.747539073228836,0.49973064661026,0.446388636386277,0.7,3.738651046
2010-11-21,1.73700267650463,101.1066875,0.000860742716213281,4.70720825195303,0.527000707584423,22,0.755625009536744,0.614026963710785,2.22792448456414,1.6,3.034791793
2010-11-22,20.5251793981481,101.250546875,0,5.411614990234,0.531297164303916,22,0.763710945844651,0.624413430690765,1.18548875161495,1.4,4.223003899
2010-11-23,13.5672554976852,101.07378125,0,5.01735839843803,0.535692259505555,22,0.771796882152558,0.486476212739945,0.550224860895556,0.7,2.611418611
2010-11-24,3.70983362268519,101.8381015625,0.00129342083710071,3.86382446289105,0.540222333682762,22,0.779882818460465,0.570456504821777,0.497897893005371,1.2,2.48286816
2010-11-25,15.2877893518519,101.46996875,0.0021576879589702,2.36260375976605,0.542525584881122,22,0.787968754768372,0.439045548439026,0.38625801382236,1,3.168494077
2010-11-26,15.8473350694444,100.770796875,0.00213993189390749,2.812493896484,0.541488601611211,22,0.790039069950581,0.373311847448349,0.68194792862105,0.5,1.675276492
2010-11-27,6.10376302083333,101.5666953125,0,2.55681762695303,0.533115879519955,22,0.79210938513279,0.526066303253174,0.791394806215561,1.2,2.639216046
2010-11-28,11.7773654513889,101.14046875,0.000435113804542198,3.777581787109,0.534220041809502,22,0.794179700314999,0.417493730783463,0.498266892906736,0.7,2.369067743
2010-11-29,13.6605338541667,100.9514765625,5.6843418860808e-11,3.504144287109,0.53722628394326,22,0.796250015497208,0.329141706228256,0.922527661340579,0.4,1.817648761
2010-11-30,12.8901837384259,100.7727421875,0.000852346374813351,4.36608276367201,0.502711250614444,22,0.798320330679417,0.30400151014328,0.164671968124293,0.5,3.106269233
2010-12-01,7.20808810763889,100.3998515625,0.00213980683838599,7.61242065429701,0.518682029362317,22,0.800390645861626,0.61564177274704,1.01615948045868,0.5,3.226143559
2010-12-02,-5.0191724537037,101.490734375,0.000870207031766768,4.088464355469,0.53234101977428,22,0.802460961043835,0.599347710609436,1.070307463085,1.9,2.139907042
2010-12-03,10.8819487847222,100.866828125,0.000426173215828385,2.68068847656201,0.541137282996918,22,0.804531276226044,0.418487876653671,0.87831980581436,0.8,3.110178672
2010-12-04,14.190462962963,100.284296875,0.000852346317969932,3.92638549804701,0.538094621066727,22,0.801093772053719,0.35065433382988,0.407393144091626,0.6,3.025858637
2010-12-05,0.244830277054398,101.7337265625,0.00258601994573837,5.47838745117201,0.525620194840461,22,0.797656267881394,0.570093154907227,1.99799149347131,0.8,1.450296531
2010-12-06,-5.11017361111111,102.1327734375,0.000852346317969932,0.847894287109,0.540767686162007,22,0.794218763709069,0.471247553825378,0.817414448408601,0.9,2.088835053
2010-12-07,0.811298285590278,100.6568203125,0.00213980683838599,3.66558227539105,0.518985157569852,22,0.790781259536744,0.62999415397644,2.35628937232467,1,2.608676852
2010-12-08,2.37205168547454,100.7483359375,0.00127991825138452,2.98247680664105,0.512818567991264,22,0.787343755364418,0.494974851608276,1.42253122105385,0.7,2.244475893
2010-12-09,4.690908203125,99.790171875,0.000852503546866501,4.52825317382803,0.510984083790223,22,0.783906251192093,0.536856889724731,1.34819180634746,0.4,3.034885823
2010-12-10,-11.1315596064815,100.9166875,0.00128126998788503,3.520013427734,0.554255366507151,22,0.780468747019768,0.591169953346252,1.61826050255086,1.5,2.386350305
2010-12-11,6.21738859953704,100.8870703125,0.00170401631294226,-0.388525390624977,0.537931448627787,22,0.777031242847443,0.377995550632477,0.763578535289294,0.8,2.542068024
2010-12-12,21.7590393518519,101.14575,0.566321599762887,0.434259033203034,0.524864813153028,22,0.768828116357327,0.33312514424324,1.99136474207125,0.3,1.301253712
